1, 4
13, 4
25, 4
37, 4
49, 4
61, 4
73, 4
85, 4
97, 4
109, 4
121, 4
133, 4
145, 4
157, 4
169, 4
181, 4
193, 4
205, 4
217, 4
229, 4
241, 4
253, 4
265, 4
277, 4
289, 4
301, 4
313, 4
325, 4
337, 4
349, 4
361, 4
373, 4
385, 4
397, 4
409, 4
421, 4
433, 4
445, 4
457, 4
469, 4
481, 4
493, 4
505, 4
517, 4
529, 4
541, 4
553, 4
565, 4
577, 4
589, 4
601, 4
613, 4
625, 4
637, 4
649, 4
661, 4
673, 4
685, 4
697, 4
709, 4
721, 4
733, 4
745, 4
757, 4
769, 4
781, 4
793, 4
805, 4
817, 4
829, 4
841, 4
853, 4
865, 4
877, 4
889, 4
901, 4
913, 4
925, 0
937, 0
949, 0
961, 0
973, 0
985, 0
997, 0
1009, 4
1021, 4
1033, 4
1045, 4
1057, 4
1069, 4
1081, 4
1093, 4
1105, 4
1117, 4
1129, 4
1141, 4
1153, 4
1165, 4
1177, 4
1189, 4
1201, 4
1213, 4
1225, 4
1237, 4
1249, 4
1261, 4
1273, 4
1285, 4
1297, 4
1309, 4
1321, 4
1333, 4
1345, 4
1357, 4
1369, 4
1381, 4
1393, 4
1405, 4
1417, 4
1429, 4
1441, 4
1453, 4
1465, 4
1477, 4
1489, 4
1501, 4
1513, 4
1525, 4
1537, 3
1549, 3
1561, 3
1573, 3
1585, 3
1597, 3
1609, 4
1621, 4
1633, 4
1645, 4
1657, 4
1669, 4
1681, 4
1693, 1
1705, 1
1717, 1
1729, 1
1741, 1
1753, 0
1765, 0
1777, 0
1789, 0
1801, 0
1813, 0
1825, 0, 2
1837, 0, 2
1849, 4
1861, 4
1873, 4
1885, 4
1897, 4
1909, 4
1921, 4
1933, 4
1945, 4
1957, 4
1969, 4
1981, 4
1993, 4
2005, 4
2017, 4
2029, 4
2041, 4
2053, 4
2065, 4
2077, 4
2089, 4
2101, 4
2113, 4
2125, 4
2137, 4
2149, 4
2161, 4
2173, 4
2185, 4
2197, 4
2209, 4
2221, 4
2233, 4
2245, 4
2257, 4
2269, 0
2281, 0
2293, 0
2305, 0
2317, 0
2329, 0
2341, 0
2353, 0
2365, 0
2377, 0
2389, 0
2401, 0
2413, 0
2425, 0
2437, 0
2449, 0
2461, 0
2473, 0
2485, 0
2497, 0
2509, 0
2521, 0
2533, 0
2545, 0
2557, 0
2569, 0
2581, 0
2593, 0
2605, 0
2617, 0
2629, 0
2641, 0
2653, 0
2665, 0
2677, 0
2689, 0
2701, 0
2713, 0
2725, 0
2737, 0
2749, 0
2761, 0
2773, 0
2785, 0
2797, 0
2809, 0
2821, 0
2833, 0
2845, 0
2857, 0
2869, 0
2881, 0
2893, 0
2905, 0
2917, 0
2929, 0
2941, 0
2953, 0
2965, 0
2977, 0
2989, 0
3001, 0
3013, 0
3025, 0
3037, 0
3049, 0
3061, 0
3073, 0
3085, 0
3097, 0
3109, 0
3121, 0
3133, 0
3145, 0
3157, 0
3169, 0
3181, 0
3193, 0
3205, 0
3217, 0
3229, 0
3241, 0
3253, 0
3265, 0
3277, 0
3289, 0
3301, 0
3313, 0
3325, 0
3337, 0
3349, 0
3361, 0
3373, 0
3385, 4
3397, 4
3409, 4
3421, 4
3433, 4
3445, 4
3457, 4
3469, 4
3481, 4
3493, 4
3505, 4
3517, 4
3529, 4
3541, 4
3553, 4
3565, 4
3577, 4
3589, 4
3601, 4
3613, 4
3625, 4
3637, 4
3649, 4
3661, 4
3673, 4
3685, 4
3697, 4
3709, 4
3721, 4
3733, 4
3745, 4
3757, 4
3769, 4
3781, 4
3793, 4
3805, 4
3817, 4
3829, 4
3841, 4
3853, 4
3865, 4
3877, 4
3889, 4
3901, 4
3913, 4
3925, 4
3937, 4
3949, 4
3961, 4
3973, 4
3985, 4
3997, 4
4009, 4
4021, 4
4033, 4
4045, 4
4057, 4
4069, 4
4081, 4
4093, 4
4105, 4
4117, 4
4129, 4
4141, 4
4153, 4
4165, 4
4177, 4
4189, 4
4201, 4
4213, 4
4225, 4
4237, 4
4249, 4
4261, 4
4273, 4
4285, 4
4297, 4
4309, 4
4321, 4
4333, 4
4345, 4
4357, 4
4369, 4
4381, 4
4393, 4
4405, 4
4417, 4
4429, 4
4441, 4
4453, 4
4465, 4
4477, 4
4489, 4
4501, 4
4513, 4
4525, 4
4537, 4
4549, 4
4561, 4
4573, 4
4585, 4
4597, 4
4609, 4
4621, 4
4633, 4
4645, 4
4657, 4
4669, 4
4681, 4
4693, 4
4705, 4
