1, 4
14, 4
26, 4
38, 4
50, 4
62, 4
74, 4
86, 4
98, 4
110, 4
122, 4
134, 4
146, 4
158, 4
170, 4
182, 4
194, 4
206, 4
218, 4
230, 4
242, 4
254, 4
266, 4
278, 4
290, 4
302, 4
314, 4
326, 4
338, 4
350, 4
362, 4
374, 4
386, 4
398, 4
410, 4
422, 4
434, 4
446, 4
458, 4
470, 4
482, 4
494, 4
506, 4
518, 4
530, 4
542, 4
554, 4
566, 4
578, 4
590, 4
602, 4
614, 4
626, 4
638, 4
650, 4
662, 4
674, 4
686, 4
698, 4
710, 4
722, 4
734, 4
746, 4
758, 4
770, 4
782, 4
794, 4
806, 4
818, 4
830, 4
842, 4
854, 4
866, 4
878, 4
890, 4
902, 4
914, 4
926, 4
938, 4
950, 4
962, 4
974, 4
986, 0
998, 0
1010, 0
1022, 0
1034, 0
1046, 0
1058, 0
1070, 0
1082, 0
1094, 0
1106, 0
1118, 0
1130, 0
1142, 4
1154, 4
1166, 4
1178, 4
1190, 4
1202, 4
1214, 4
1226, 4
1238, 4
1250, 4
1262, 4
1274, 4
1286, 4
1298, 4
1310, 4
1322, 4
1334, 4
1346, 4
1358, 4
1370, 4
1382, 4
1394, 4
1406, 4
1418, 4
1430, 4
1442, 4
1454, 4
1466, 4
1478, 4
1490, 4
1502, 4
1514, 4
1526, 4
1538, 4
1550, 4
1562, 4
1574, 4
1586, 4
1598, 4
1610, 4
1622, 4
1634, 4
1646, 4
1658, 4
1670, 4
1682, 3
1694, 4
1706, 3
1718, 3
1730, 4
1742, 3
1754, 4
1766, 4
1778, 4
1790, 4
1802, 4
1814, 4
1826, 4
1838, 4
1850, 4
1862, 4
1874, 4
1886, 4
1898, 4
1910, 4
1922, 4
1934, 4
1946, 4
1958, 4
1970, 4
1982, 4
1994, 4
2006, 0
2018, 0
2030, 0
2042, 0
2054, 0
2066, 0
2078, 0, 2
2090, 0, 2
2102, 4
2114, 4
2126, 4
2138, 4
2150, 4
2162, 4
2174, 4
2186, 4
2198, 4
2210, 4
2222, 4
2234, 4
2246, 4
2258, 4
2270, 4
2282, 4
2294, 4
2306, 4
2318, 4
2330, 4
2342, 4
2354, 4
2366, 4
2378, 4
2390, 4
2402, 4
2414, 4
2426, 4
2438, 4
2450, 4
2462, 0
2474, 0
2486, 0
2498, 0
2510, 4
2522, 0
2534, 0
2546, 0
2558, 0
2570, 0
2582, 0
2594, 0
2606, 0
2618, 0
2630, 0
2642, 0
2654, 0
2666, 0
2678, 0
2690, 0
2702, 0
2714, 0
2726, 0
2738, 0
2750, 0
2762, 0
2774, 0
2786, 0
2798, 0
2810, 0
2822, 4
2834, 0
2846, 0
2858, 0
2870, 0
2882, 0
2894, 0
2906, 0
2918, 0
2930, 0
2942, 0
2954, 0
2966, 0
2978, 0
2990, 0
3002, 0
3014, 0
3026, 0
3038, 0
3050, 0
3062, 0
3074, 4
3086, 4
3098, 4
3110, 4
3122, 4
3134, 4
3146, 4
3158, 4
3170, 4
3182, 4
3194, 4
3206, 4
3218, 4
3230, 4
3242, 4
3254, 4
3266, 4
3278, 4
3290, 4
3302, 4
3314, 4
3326, 4
3338, 4
3350, 4
3362, 4
3374, 4
3386, 4
3398, 4
3410, 4
3422, 4
3434, 4
3446, 4
3458, 4
3470, 4
3482, 4
3494, 4
3506, 4
3518, 4
3530, 4
3542, 4
3554, 4
3566, 4
3578, 4
3590, 4
3602, 4
3614, 4
3626, 4
3638, 4
3650, 4
3662, 4
3674, 4
3686, 4
3698, 4
3710, 4
3722, 4
3734, 4
3746, 4
3758, 4
3770, 4
3782, 4
3794, 4
3806, 4
3818, 4
3830, 4
3842, 4
3854, 4
3866, 4
3878, 4
3890, 4
3902, 4
3914, 4
3926, 4
3938, 4
3950, 4
3962, 4
3974, 4
3986, 4
3998, 4
4010, 4
4022, 4
4034, 4
4046, 4
4058, 4
4070, 4
4082, 4
4094, 4
4106, 4
4118, 4
4130, 3
4142, 3
4154, 3
4166, 3
4178, 3
4190, 3
4202, 3
4214, 3
4226, 4
4238, 4
4250, 4
4262, 4
4274, 4
4286, 4
4298, 4
4310, 4
4322, 4
4334, 4
4346, 4
4358, 4
4370, 3
4382, 4
4394, 4
4406, 3
4418, 3
4430, 3
4442, 3
4454, 3
4466, 3
4478, 3
4490, 3
4502, 4
4514, 4
4526, 4
4538, 2
4550, 2
4562, 2
4574, 2
4586, 2
4598, 2
4610, 2
4622, 2
4634, 2
4646, 2
4658, 2
4670, 4
4682, 4
4694, 4
4706, 4
4718, 4
4730, 4
4742, 4
4754, 4
4766, 4
4778, 4
4790, 4
4802, 4
4814, 4
4826, 4
4838, 4
4850, 4
4862, 4
4874, 4
4886, 4
4898, 4
4910, 4
4922, 4
4934, 4
4946, 4
4958, 4
4970, 4
4982, 4
4994, 4
5006, 4
5018, 4
5030, 4
5042, 4
5054, 4
5066, 4
5078, 4
5090, 4
5102, 4
5114, 4
5126, 4
5138, 4
5150, 4
5162, 4
5174, 4
5186, 4
5198, 4
5210, 4
5222, 4
5234, 4
5246, 4
5258, 4
5270, 4
5282, 4
5294, 4
5306, 4
5318, 4
5330, 4
5342, 4
5354, 4
5366, 4
5378, 4
5390, 4
5402, 4
5414, 4
5426, 4
5438, 4
5450, 4
5462, 4
5474, 4
5486, 4
5498, 4
5510, 4
5522, 4
5534, 4
5546, 4
5558, 4
5570, 4
5582, 4
5594, 4
5606, 4
5618, 4
5630, 4
5642, 4
5654, 4
5666, 4
5678, 4
5690, 4
5702, 4
5714, 4
5726, 4
5738, 4
5750, 4
5762, 4
5774, 4
5786, 4
5798, 4
5810, 4
5822, 4
5834, 4
5846, 4
5858, 4
5870, 4
5882, 4
5894, 4
5906, 4
5918, 4
5930, 4
5942, 4
5954, 4
5966, 4
5978, 4
5990, 4
6002, 4
6014, 4
6026, 4
6038, 4
6050, 4
6062, 4
6074, 4
6086, 4
6098, 4
6110, 4
6122, 4
6134, 4
6146, 4
6158, 4
6170, 4
6182, 4
6194, 4
6206, 4
6218, 4
6230, 4
6242, 4
6254, 4
6266, 4
6278, 4
6290, 4
6302, 4
6314, 4
6326, 4
6338, 4
6350, 4
6362, 4
6374, 4
6386, 4
6398, 4
6410, 4
6422, 4
6434, 4
6446, 4
6458, 4
6470, 4
6482, 4
6494, 4
6506, 4
6518, 4
6530, 4
6542, 4
6554, 4
6566, 4
6578, 4
6590, 4
6602, 4
6614, 4
6626, 4
6638, 4
6650, 4
6662, 4
6674, 4
6686, 4
6698, 4
6710, 4
6722, 4
6734, 4
6746, 4
6758, 0
6770, 0
6782, 0
6794, 0
6806, 0
6818, 0
6830, 0
6842, 0
6854, 0
6866, 0
6878, 0
6890, 0
6902, 0
6914, 0
6926, 0
6938, 0
6950, 0
6962, 0
6974, 0
6986, 0
6998, 0
7010, 0
7022, 0
7034, 0
7046, 0
7058, 0
7070, 0
7082, 0
7094, 0
7106, 0
7118, 0
7130, 0
7142, 0
7154, 0
7166, 0
7178, 0
7190, 0
7202, 0
7214, 0
7226, 0
7238, 4
7250, 4
7262, 4
7274, 4
7286, 4
7298, 4
7310, 4
7322, 4
7334, 0
7346, 0
7358, 4
7370, 4
7382, 0
7394, 0
7406, 0
7418, 0
7430, 4
7442, 0
7454, 0
7466, 0
7478, 0
7490, 0
7502, 0
7514, 0
7526, 0
7538, 0
7550, 0
7562, 0
7574, 0
7586, 0
7598, 0
7610, 0
7622, 0
7634, 0
7646, 0
7658, 0
7670, 0
7682, 0
7694, 0
7706, 0
7718, 0
