txt_file, frame_id, label
1, 1036, 0
1, 1048, 0
1, 1060, 0
1, 1072, 0
1, 1084, 0
1, 1096, 0
1, 1108, 0
1, 1876, 0
1, 1888, 0
1, 1900, 0
1, 1912, 0
1, 1924, 0
1, 1936, 0
1, 1948, 0
1, 1960, 0
1, 1972, 0
1, 2368, 0
1, 2380, 0
1, 2392, 0
1, 2404, 0
1, 2416, 0
1, 2428, 0
1, 2440, 0
1, 2452, 0
1, 2464, 0
1, 2476, 0
1, 2488, 0
1, 2500, 0
1, 2512, 0
1, 2524, 0
1, 2536, 0
1, 2548, 0
1, 2560, 0
1, 2572, 0
1, 2584, 0
1, 2596, 0
1, 2608, 0
1, 2620, 0
1, 2632, 0
1, 2644, 0
1, 2656, 0
1, 2668, 0
1, 2680, 0
1, 2692, 0
1, 2704, 0
1, 2716, 0
1, 2728, 0
1, 6496, 0
1, 6508, 0
1, 6520, 0
1, 6532, 0
1, 6544, 0
1, 6556, 0
1, 6568, 0
1, 6580, 0
1, 6592, 0
1, 6604, 0
1, 6616, 0
1, 6628, 0
1, 6640, 0
1, 6652, 0
1, 6664, 0
1, 6676, 0
1, 6688, 0
1, 9844, 0
1, 9856, 0
1, 9868, 0
1, 9880, 0
1, 9892, 0
1, 9904, 0
1, 9916, 0
1, 9928, 0
1, 9940, 0
1, 9952, 0
1, 9964, 0
1, 9976, 0
1, 9988, 0
1, 10000, 0
1, 10012, 0
1, 10024, 0
1, 10036, 0
1, 10048, 0
1, 10060, 0
1, 10072, 0
1, 10084, 0
1, 10096, 0
1, 10108, 0
1, 10120, 0
1, 10132, 0
1, 10144, 0
1, 10156, 0
1, 10168, 0
1, 10180, 0
1, 10192, 0
1, 10204, 0
1, 10216, 0
1, 10228, 0
1, 10240, 0
1, 10252, 0
1, 10264, 0
1, 10276, 0
1, 10288, 0
1, 10300, 0
1, 10312, 0
1, 10324, 0
1, 10336, 0
1, 10348, 0
1, 10360, 0
1, 10372, 0
1, 10384, 0
1, 10396, 0
1, 10408, 0
1, 10420, 0
